subject,testsuite,type,total_mutants,killed,estimator,estimation,CILower,CIUpper,MEstimate,MLower,MUpper
commons-net,dynamosa,methods,5764,2012,species_pnpmle,4306.0,3758.0,4384.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,species_unpmle,2237.0,2224.0,2270.0,5722.42,5537.557875539729,5762.94741879488
commons-net,dynamosa,methods,5764,2012,zelterman,2756.48273458606,2563.75298133852,2949.21248783361,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,bootstrap,2329.00417441856,1986.94639951991,2671.0619493172,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,ice,9181.41185965782,8089.01510257332,10273.8086167423,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,spader_chao,5321.434,4714.48,6046.901,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,spader_ice,6996.309,6136.013,8019.984,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,spader_ice1,12708.089,10149.082,16033.626,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,spader_ichao2,6248.102,5665.98,6913.691,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,species_chaobunge,-1060.0,-699.0,-1477.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,species_jackknife,6379.0,5887.0,6871.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,species_pcg,9485.0,40726.0,59142.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,species_pnpmle,7613.0,4994.0,6913.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,species_unpmle,65597346.0,5535.0,72548247.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,classes,5764,1606,zelterman,5731.19375044922,4979.3080418068,6483.07945909165,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,bootstrap,2142.07212224545,1830.80127259224,2453.34297189866,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,ice,9383.92259947555,8221.91027384066,10545.9349251104,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,spader_chao,3000.382,2758.154,3293.536,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,spader_ice,2964.635,2773.393,3187.205,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,spader_ice1,3824.965,3448.583,4278.23,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,spader_ichao2,3258.939,3069.582,3472.794,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,species_chaobunge,79963.0,4501.0,2052068.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,species_jackknife,4313.0,3816.0,4810.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,species_pcg,5707.0,3369.0,6749.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,species_pnpmle,3935.0,3150.0,4030.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,species_unpmle,6456.0,3340.0,26680220.0,5722.42,5537.557875539729,5762.94741879488
commons-net,organic,methods,5764,1606,zelterman,3575.14110192377,3183.04972884408,3967.23247500345,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,bootstrap,2655.80065198717,2468.28687790606,2843.31442606827,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,ice,18095.2690009367,15825.2659489902,20365.2720528831,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,spader_chao,5205.509,4700.535,5799.753,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,spader_ice,6215.797,5590.786,6945.067,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,spader_ice1,9687.946,8146.786,11605.952,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,spader_ichao2,5968.7,5490.661,6509.405,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,species_chaobunge,-2135.0,-1390.0,-3054.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,species_jackknife,6538.0,6008.0,7068.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,species_pcg,5568.0,5400.0,10060.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,species_pnpmle,5640.0,5086.0,7205.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,species_unpmle,5643.0,5179.0,11645.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,classes,5764,1844,zelterman,5583.26906521747,4956.56683873334,6209.9712917016,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,bootstrap,2308.21235846327,2264.22120710305,2352.20350982349,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,ice,13869.3655173751,12142.4414033727,15596.2896313774,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,spader_chao,2318.003,2228.269,2428.692,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,spader_ice,2453.437,2359.072,2565.09,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,spader_ice1,2653.663,2512.437,2824.728,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,spader_ichao2,2434.765,2379.881,2495.271,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,species_chaobunge,2943.0,2675.0,3271.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,species_jackknife,2660.0,2543.0,2777.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,species_pcg,2385.0,2330.0,3122.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,species_pnpmle,2403.0,2297.0,2974.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,species_unpmle,2400.0,2298.0,2828.0,5722.42,5537.557875539729,5762.94741879488
commons-net,random,methods,5764,1844,zelterman,2581.84552754746,2402.71469822362,2760.97635687131,5722.42,5537.557875539729,5762.94741879488
